groupId,compound,compoundId,sample,peakMz,medianMz,baseMz,rt,rtmin,rtmax,quality,peakIntensity,peakArea,peakAreaTop,peakAreaCorrected,noNoiseObs,signalBaseLineRatio,fromBlankSample,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_114,102.056,102.056,102.056,1.25,1.2,1.36,0.807,1.41E+03,2.39E+04,1.34E+03,2.38E+04,64,141,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_100,102.056,102.056,102.056,1.25,1.2,1.37,0.808,1.51E+03,2.60E+04,1.40E+03,2.59E+04,70,151,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_104,102.056,102.056,102.056,1.25,1.2,1.35,0.815,1.44E+03,2.44E+04,1.23E+03,2.44E+04,60,144,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_099,102.056,102.056,102.056,1.25,1.21,1.36,0.806,1.56E+03,2.43E+04,1.22E+03,2.43E+04,62,156,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_105,102.056,102.056,102.056,1.25,1.2,1.36,0.809,1.58E+03,2.70E+04,1.46E+03,2.69E+04,67,158,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_107,102.056,102.056,102.056,1.25,1.21,1.35,0.798,1.39E+03,2.25E+04,1.21E+03,2.25E+04,58,139,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_111,102.056,102.056,102.056,1.24,1.2,1.35,0.809,1.76E+03,2.48E+04,1.43E+03,2.47E+04,65,176,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_113,102.056,102.056,102.056,1.24,1.19,1.34,0.801,1.49E+03,2.70E+04,1.42E+03,2.69E+04,63,149,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_119,102.056,102.056,102.056,1.25,1.19,1.35,0.797,1.71E+03,2.53E+04,1.46E+03,2.52E+04,61,171,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_120,102.056,102.056,102.056,1.25,1.19,1.35,0.807,1.60E+03,2.62E+04,1.43E+03,2.61E+04,69,160,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_110,102.056,102.056,102.056,1.24,1.2,1.35,0.803,1.33E+03,2.21E+04,1.18E+03,2.21E+04,63,133,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_116,102.056,102.056,102.056,1.24,1.19,1.34,0.8,1.44E+03,2.41E+04,1.35E+03,2.41E+04,68,144,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_109,102.056,102.056,102.056,1.25,1.2,1.34,0.793,1.47E+03,2.60E+04,1.44E+03,2.60E+04,61,147,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_118,102.056,102.056,102.056,1.24,1.18,1.35,0.803,1.60E+03,2.66E+04,1.43E+03,2.65E+04,67,160,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_121,102.056,102.056,102.056,1.24,1.19,1.35,0.803,1.51E+03,2.68E+04,1.36E+03,2.68E+04,63,151,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_112,102.056,102.056,102.056,1.24,1.19,1.34,0.803,1.60E+03,2.50E+04,1.50E+03,2.49E+04,62,160,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_115,102.056,102.056,102.056,1.24,1.19,1.34,0.816,1.81E+03,2.85E+04,1.60E+03,2.84E+04,59,181,0,
0,succinic acid d6 confirm,succinic acid d6 confirm,mtab_TSQ_KHU8_2021_0618_122,102.056,102.056,102.056,1.25,1.19,1.35,0.815,1.61E+03,2.59E+04,1.52E+03,2.58E+04,63,161,0,
